Unnamed: 0,Age,Workclass,Fnlwgt,Education-num,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
1749,45, Private,99179,7, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
8781,55, Private,229029,13, Exec-managerial, Husband, White, Male,15024,0,48, United-States, >50K
14384,62, Self-emp-not-inc,71467,13, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K
22298,17, Private,134480,7, Priv-house-serv, Own-child, White, Female,0,0,25, United-States, <=50K
31590,33, Private,117983,9, Adm-clerical, Not-in-family, White, Female,0,0,41, United-States, <=50K
20206,45, Private,474617,9, Sales, Unmarried, Black, Male,5455,0,40, United-States, <=50K
6664,31, State-gov,181824,13, Prof-specialty, Wife, White, Female,0,1902,35, United-States, >50K
19328,48, Private,34845,9, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
29502,25, Local-gov,476599,13, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
26011,28, Private,109001,14, Prof-specialty, Husband, White, Male,0,0,38, United-States, >50K
10157,24, Private,94395,10, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28993,20, Private,115057,9, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
5923,42, Private,110028,9, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21144,46, Private,306183,9, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
21934,65, Private,94552,10, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19034,44, Private,118550,9, Other-service, Unmarried, White, Female,0,0,33, United-States, <=50K
16090,44, Private,240043,6, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
27187,17, Private,369909,6, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
26925,27, Private,279608,3, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
27747,72, Without-pay,121004,9, Other-service, Husband, White, Male,0,0,55, United-States, <=50K
20465,39, Private,198654,15, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2415,67, India, >50K
12093,24, Local-gov,151153,10, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,99999,0,50, South, >50K
4948,60, Federal-gov,21876,10, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24491,48, Private,47686,7, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
30488,55, State-gov,181641,10, Prof-specialty, Not-in-family, Black, Female,0,0,37, United-States, <=50K
25295,61, Private,187636,13, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
11097,17, Private,232900,7, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
17592,55, Private,24694,10, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30232,34, Private,112212,9, Adm-clerical, Husband, White, Male,0,1485,40, United-States, <=50K
24696,46, Private,72896,5, Machine-op-inspct, Husband, White, Male,0,0,43, United-States, <=50K
13199,55, Private,105582,9, Handlers-cleaners, Husband, White, Male,3103,0,40, United-States, >50K
4031,36, Private,183612,9, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
20721,22, Private,83315,9, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
23000,50, Private,217577,9, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
17859,28, Private,33798,8, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
29211,53, Local-gov,164300,13, Adm-clerical, Unmarried, White, Female,0,0,38, Dominican-Republic, <=50K
22494,49, Self-emp-not-inc,43479,10, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10365,33, Self-emp-not-inc,295621,13, Prof-specialty, Husband, Black, Male,0,0,25, United-States, >50K
13413,25, Private,169100,14, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
9816,67, Private,222899,11, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
21784,32, Private,248584,9, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
14358,34, Private,66309,9, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
15607,21, Private,195532,9, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
123,29, State-gov,267989,13, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
1405,24, Private,241523,9, Other-service, Husband, White, Male,0,0,45, United-States, >50K
18447,25, Private,122175,9, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
28943,23, Private,86337,10, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
18365,37, Private,196529,10, Other-service, Not-in-family, White, Female,2354,0,40, United-States, <=50K
14458,25, Private,60358,13, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
21601,24, Private,201680,9, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
15342,31, Private,509364,3, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Mexico, <=50K
26231,26, Private,29957,14, Tech-support, Other-relative, White, Male,0,0,25, United-States, <=50K
1768,71, Private,105200,9, Protective-serv, Husband, White, Male,6767,0,20, United-States, <=50K
11809,45, Private,331643,10, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
18766,18, Private,36275,9, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
2322,22, Private,460835,9, Craft-repair, Own-child, White, Male,0,0,55, United-States, <=50K
28819,53, Private,126592,10, Craft-repair, Husband, Black, Male,7688,0,40, United-States, >50K
1452,17, Private,333100,6, Craft-repair, Own-child, White, Male,1055,0,30, United-States, <=50K
13352,49, Private,188694,13, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
24754,21, Self-emp-not-inc,25631,10, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
17187,58, Federal-gov,298643,9, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
9942,27, Private,339956,9, Transport-moving, Husband, Black, Male,0,0,60, United-States, <=50K
10311,26, Private,104045,9, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
25473,19, Self-emp-not-inc,137578,9, Other-service, Own-child, White, Male,0,0,53, United-States, <=50K
2255,26, Private,156976,11, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
2806,47, State-gov,188386,14, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States, <=50K
2681,55, Private,255364,10, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
6974,56, Private,198388,9, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
15971,63, Self-emp-not-inc,179981,10, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
18835,39, Private,224566,13, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
3960,43, Private,174575,10, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
3314,47, Private,161676,7, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
16572,45, State-gov,36032,9, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
17779,23, Private,250743,10, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
20585,47, Private,217161,9, Other-service, Not-in-family, Black, Female,0,0,14, United-States, <=50K
31124,63, Private,163708,5, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
13466,42, Self-emp-not-inc,24763,16, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
32222,50, Private,177896,16, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
12462,44, Self-emp-not-inc,155930,13, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
6700,57, Private,375868,14, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
28245,44, Private,116358,13, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
10063,50, Private,237729,9, Sales, Not-in-family, White, Female,0,2444,72, United-States, >50K
15297,42, Self-emp-not-inc,119207,9, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
20831,37, Private,359131,9, Craft-repair, Unmarried, White, Female,0,0,48, United-States, <=50K
6077,42, Private,180032,14, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
19398,34, Private,118551,13, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
5856,35, Private,37314,10, Craft-repair, Husband, White, Male,5013,0,40, United-States, <=50K
7952,48, Private,118717,13, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17489,61, Private,119684,15, Prof-specialty, Husband, White, Male,15024,0,20, United-States, >50K
6062,26, Private,43408,13, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24336,55, Private,148773,6, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
25261,50, Self-emp-inc,283676,16, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
21406,37, Private,329980,10, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20363,47, Private,387468,10, Prof-specialty, Husband, White, Male,0,0,40, Scotland, >50K
20406,23, Private,199336,11, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
22091,30, Private,149427,9, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
3237,30, Private,423770,10, Prof-specialty, Own-child, White, Male,0,0,40, Mexico, <=50K
25679,25, Private,265618,9, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
30663,27, Private,59068,9, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
28672,24, Private,229773,10, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
11591,27, Private,157624,9, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
23515,76, Private,142535,9, Adm-clerical, Not-in-family, White, Male,0,0,6, United-States, <=50K
10990,30, Private,287986,10, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
23270,27, Private,232954,9, Sales, Husband, White, Male,0,0,45, United-States, <=50K
23920,20, Private,358783,10, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
15413,44, State-gov,55395,9, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30202,24, Private,182342,9, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
8138,52, Self-emp-not-inc,162381,9, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
15498,55, Local-gov,88856,4, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
6649,34, Private,506858,11, Craft-repair, Husband, White, Male,0,0,32, United-States, >50K
13783,47, Private,206659,10, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
1077,22, Private,191342,13, Sales, Own-child, Asian-Pac-Islander, Male,0,0,50, Taiwan, <=50K
11081,43, Private,75742,10, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
28294,65, Self-emp-inc,210381,13, Exec-managerial, Husband, White, Male,99999,0,65, United-States, >50K
11685,51, Private,43354,7, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
5857,31, Private,420749,12, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
6061,31, Private,34572,13, Sales, Husband, White, Male,0,0,55, United-States, <=50K
19016,31, Local-gov,127651,6, Transport-moving, Other-relative, White, Male,0,1741,40, United-States, <=50K
15642,36, Private,184659,9, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
14222,56, Self-emp-not-inc,210731,4, Sales, Other-relative, White, Male,0,0,20, Mexico, <=50K
2150,28, Private,201175,7, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
25973,51, Local-gov,166461,16, Prof-specialty, Wife, Black, Female,0,0,40, United-States, >50K
16688,47, Self-emp-not-inc,249585,10, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
3489,36, Private,163396,11, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
30122,25, Private,191782,7, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
5887,32, State-gov,304212,9, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
14575,32, Private,176185,10, Exec-managerial, Other-relative, White, Male,0,0,60, United-States, <=50K
28284,25, Private,257310,9, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
18633,36, Self-emp-not-inc,182898,13, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
2380,23, Private,148751,10, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
15426,34, State-gov,286689,14, Prof-specialty, Not-in-family, White, Male,4650,0,30, United-States, <=50K
16387,17, Private,173807,7, Craft-repair, Own-child, White, Female,0,0,15, United-States, <=50K
12350,32, Private,117779,9, Transport-moving, Own-child, White, Female,0,0,35, United-States, <=50K
8796,39, Private,70995,13, Transport-moving, Husband, White, Male,15024,0,99, United-States, >50K
19133,69, Private,323016,13, Machine-op-inspct, Husband, White, Male,99999,0,40, United-States, >50K
16534,19, Private,42069,9, Transport-moving, Own-child, White, Male,2176,0,45, United-States, <=50K
28600,43, Private,132393,9, Handlers-cleaners, Own-child, White, Male,0,0,40, Poland, <=50K
32516,30, Private,176175,11, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
23272,25, Private,109419,9, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
28823,40, Private,193494,9, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, <=50K
6978,24, Self-emp-not-inc,191954,4, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
30273,32, Private,156464,9, Sales, Husband, White, Male,0,1902,50, United-States, >50K
7589,46, Local-gov,202560,13, Prof-specialty, Not-in-family, White, Female,0,1408,40, United-States, <=50K
31680,34, Private,102130,9, Sales, Husband, White, Male,0,0,65, United-States, >50K
8069,57, Private,300104,3, Farming-fishing, Husband, White, Male,7298,0,84, United-States, >50K
21906,23, Self-emp-not-inc,409230,2, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
27445,59, Private,189664,10, Sales, Husband, White, Male,0,0,40, United-States, <=50K
6593,19, Private,277974,10, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
20468,57, Private,195876,9, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
3724,38, Private,234901,14, Exec-managerial, Husband, White, Male,0,1977,60, United-States, >50K
9750,31, Private,193231,13, Tech-support, Not-in-family, White, Male,3325,0,60, United-States, <=50K
27533,23, Private,184665,9, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
29112,33, Local-gov,194901,13, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32445,61, Private,190682,9, Craft-repair, Not-in-family, Black, Female,0,1669,50, United-States, <=50K
32488,32, Private,164190,10, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
14074,40, Private,73025,9, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, China, <=50K
28475,57, Private,199934,13, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
7834,41, Private,116493,9, Craft-repair, Not-in-family, White, Male,13550,0,44, United-States, >50K
1365,49, Self-emp-inc,257764,9, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
20084,21, Private,156807,9, Other-service, Own-child, Black, Male,0,0,10, United-States, <=50K
24614,57, Self-emp-not-inc,152030,10, Sales, Wife, White, Female,0,0,25, United-States, >50K
575,29, Private,350162,13, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
3204,50, Self-emp-inc,100029,13, Sales, Unmarried, White, Male,0,0,65, United-States, >50K
12957,51, Private,200576,10, Adm-clerical, Not-in-family, White, Female,0,0,63, United-States, <=50K
22828,33, Private,153588,9, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
4442,38, Private,296999,13, Exec-managerial, Not-in-family, White, Female,0,0,70, United-States, <=50K
13424,38, Private,226106,10, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
23526,29, Private,113464,9, Transport-moving, Other-relative, Other, Male,0,0,40, Dominican-Republic, <=50K
26093,62, Self-emp-inc,68461,16, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
